Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
8wide-8simd-all-epo-0.5epoRat-direct-0,309.0,56.0,6120,36083,6758,143163,3686400,93958041,21235380,7.154,712400308,106192139,8,8,all,direct,epo,0,0.5,464,6978,97,5.96,2.0,8.0,4.832,48960
8wide-8simd-all-epo-0.5epoRat-frombvh-0,80.0,53.0,3916,21465,5948,143163,3686400,108411535,21380546,6.383,789126632,134104428,8,8,all,frombvh,epo,0,0.5,2292,537,1137,6.805,2.0,11.0,5.676,31328
8wide-8simd-all-epo-0.6epoRat-direct-0,305.0,53.0,6150,36118,6933,143163,3686400,94751609,21014001,6.296,714813316,102490464,8,8,all,direct,epo,0,0.6,465,7116,94,5.963,2.0,8.0,4.838,49200
8wide-8simd-all-epo-0.6epoRat-frombvh-0,82.0,56.0,4095,22058,6608,143163,3686400,119032081,22009441,8.388,850230739,138182538,8,8,all,frombvh,epo,0,0.6,2330,826,1213,6.98,2.0,11.0,5.854,32760
8wide-8simd-all-epo-0.7epoRat-direct-0,308.0,57.0,6272,36655,7250,143163,3686400,96336698,20955982,5.705,732622873,101832333,8,8,all,direct,epo,0,0.7,549,7715,107,6.052,2.0,9.0,4.933,50176
8wide-8simd-all-epo-0.7epoRat-frombvh-0,129.0,75.0,4205,22504,6932,143163,3686400,126403890,22802113,8.357,893641265,144047166,8,8,all,frombvh,epo,0,0.7,2247,1278,1405,8.265,2.0,17.0,7.135,33640
8wide-8simd-all-epo-0.8epoRat-direct-0,306.0,57.0,6179,35983,7271,143163,3686400,92413292,20833901,4.72,703661019,105806066,8,8,all,direct,epo,0,0.8,567,7779,129,6.105,2.0,9.0,4.988,49432
8wide-8simd-all-epo-0.8epoRat-frombvh-0,133.0,81.0,4264,22887,6962,143163,3686400,129956716,22053542,7.62,918598815,138319389,8,8,all,frombvh,epo,0,0.8,2315,2324,1841,8.496,2.0,18.0,7.349,34112
8wide-8simd-all-epo-0.9epoRat-direct-0,485.0,78.0,6458,36779,8428,143163,3686400,93079040,23987405,3.846,708654511,122742823,8,8,all,direct,epo,0,0.9,785,10048,211,6.553,2.0,9.0,5.427,51664
8wide-8simd-all-epo-0.9epoRat-frombvh-0,139.0,88.0,4384,23163,7526,143163,3686400,133946260,21618225,7.059,932898965,132408271,8,8,all,frombvh,epo,0,0.9,2063,3734,2464,8.907,2.0,19.0,7.775,35072
8wide-8simd-all-sah-0epoRat-direct-0,99.0,20.0,5239,32046,4628,143163,3686400,91567143,23249644,14.09,702356332,125062339,8,8,all,direct,sah,0,0,152,3898,27,5.671,2.0,7.0,4.532,41912
8wide-8simd-all-sah-0epoRat-frombvh-0,53.0,11.0,2511,13766,3812,143163,3686400,91141171,34709140,15.166,647712955,234385231,8,8,all,frombvh,sah,0,0,1306,124,612,5.632,2.0,8.0,4.502,20088
8wide-8simd-none-epo-0.1epoRat-direct-0,263.0,,6077,40228,2312,143163,3686400,88525491,21664341,12.37,686656427,109719605,8,8,none,direct,epo,0,0.1,,,,5.739,2.0,8.0,4.591,48616
8wide-8simd-none-epo-0.1epoRat-frombvh-0,66.0,,5369,16497,21087,143163,3686400,94442772,27595842,13.005,646290610,186543788,8,8,none,frombvh,epo,0,0.1,,,,5.972,2.0,8.0,4.944,42952
8wide-8simd-none-epo-0.2epoRat-direct-0,253.0,,6102,40064,2651,143163,3686400,84863178,21057221,10.424,658102446,99808481,8,8,none,direct,epo,0,0.2,,,,5.764,2.0,7.0,4.615,48816
8wide-8simd-none-epo-0.2epoRat-frombvh-0,69.0,,6147,18483,24547,143163,3686400,95863769,26899617,11.9,640718813,181069787,8,8,none,frombvh,epo,0,0.2,,,,6.129,2.0,9.0,5.126,49176
