Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
8wide-8simd-none-epo-0.1epoRat-frombvh-0,540.0,,119866,359627,479436,3540215,5600000,398437371,220018378,3.998,2670380359,1482438145,8,8,none,frombvh,epo,0,0.1,,,,7.683,2.0,11.0,6.685,958928
8wide-8simd-none-epo-0.2epoRat-direct-0,2280.0,,129239,880196,24478,3540215,5600000,376830282,179871352,2.929,2956147183,795131203,8,8,none,direct,epo,0,0.2,,,,7.509,2.0,10.0,6.373,1033912
8wide-8simd-none-epo-0.2epoRat-frombvh-0,561.0,,135656,407201,542392,3540215,5600000,403153279,205409548,3.442,2710520428,1366544582,8,8,none,frombvh,epo,0,0.2,,,,7.765,2.0,11.0,6.769,1085248
8wide-8simd-none-epo-0.3epoRat-direct-0,2286.0,,136031,922267,29951,3540215,5600000,374918801,179606897,2.618,2939341878,785368107,8,8,none,direct,epo,0,0.3,,,,7.529,2.0,10.0,6.394,1088248
8wide-8simd-none-epo-0.3epoRat-frombvh-0,600.0,,149081,447481,596087,3540215,5600000,408726907,192698910,2.961,2740470052,1266074662,8,8,none,frombvh,epo,0,0.3,,,,7.93,2.0,12.0,6.932,1192648
8wide-8simd-none-epo-0.4epoRat-direct-0,2234.0,,141021,951301,35847,3540215,5600000,374427852,178359930,2.34,2934607079,770563125,8,8,none,direct,epo,0,0.4,,,,7.579,2.0,10.0,6.446,1128168
8wide-8simd-none-epo-0.4epoRat-frombvh-0,645.0,,162652,488666,649899,3540215,5600000,410591677,184749404,2.561,2742502347,1194006708,8,8,none,frombvh,epo,0,0.4,,,,8.055,2.0,13.0,7.059,1301216
8wide-8simd-none-epo-0.5epoRat-direct-0,2133.0,,145619,977324,42010,3540215,5600000,376183708,178265070,2.094,2946474557,747782919,8,8,none,direct,epo,0,0.5,,,,7.607,2.0,11.0,6.477,1164952
8wide-8simd-none-epo-0.5epoRat-frombvh-0,652.0,,177669,532728,710956,3540215,5600000,418105341,178264460,2.224,2780053771,1125833033,8,8,none,frombvh,epo,0,0.5,,,,8.199,2.0,15.0,7.2,1421352
8wide-8simd-none-epo-0.6epoRat-direct-0,2070.0,,149077,993764,49776,3540215,5600000,375906762,178048696,1.875,2941549066,743282200,8,8,none,direct,epo,0,0.6,,,,7.644,2.0,10.0,6.515,1192616
8wide-8simd-none-epo-0.6epoRat-frombvh-0,655.0,,193800,581553,775048,3540215,5600000,428880080,174000719,1.943,2845278965,1066263724,8,8,none,frombvh,epo,0,0.6,,,,8.431,2.0,15.0,7.433,1550400
8wide-8simd-none-epo-0.7epoRat-direct-0,2253.0,,152720,1007581,61460,3540215,5600000,377292050,177882476,1.681,2949714158,736955765,8,8,none,direct,epo,0,0.7,,,,7.696,2.0,11.0,6.571,1221760
8wide-8simd-none-epo-0.7epoRat-frombvh-0,753.0,,209906,629401,839942,3540215,5600000,434846789,170373977,1.693,2901238343,1011931121,8,8,none,frombvh,epo,0,0.7,,,,9.001,2.0,18.0,8.003,1679248
8wide-8simd-none-epo-0.8epoRat-direct-0,2265.0,,156890,1021613,76618,3540215,5600000,378297811,177088180,1.51,2958299841,730697138,8,8,none,direct,epo,0,0.8,,,,7.76,2.0,11.0,6.639,1255120
8wide-8simd-none-epo-0.8epoRat-frombvh-0,745.0,,229287,687799,917211,3540215,5600000,451475436,170580127,1.411,3002468773,980316108,8,8,none,frombvh,epo,0,0.8,,,,9.634,2.0,20.0,8.634,1834296
8wide-8simd-none-epo-0.9epoRat-direct-0,2332.0,,161650,1032704,98847,3540215,5600000,385415413,170895670,1.346,3040169447,721821477,8,8,none,direct,epo,0,0.9,,,,8.049,2.0,11.0,6.934,1293200
8wide-8simd-none-epo-0.9epoRat-frombvh-0,810.0,,256436,769069,1025984,3540215,5600000,495660174,172899186,1.25,3264418162,947082180,8,8,none,frombvh,epo,0,0.9,,,,10.933,2.0,22.0,9.932,2051488
8wide-8simd-none-sah-0epoRat-direct-0,935.0,,114696,787090,15783,3540215,5600000,387225587,190453233,3.729,3030144572,874011480,8,8,none,direct,sah,0,0,,,,7.293,2.0,10.0,6.154,917568
8wide-8simd-none-sah-0epoRat-frombvh-0,524.0,,103540,310260,414521,3540215,5600000,368980511,264982871,4.68,2576278578,1799316809,8,8,none,frombvh,sah,0,0,,,,7.598,2.0,11.0,6.599,828320
